ID,ACSTOTPOP,DEMOGIDX_2,DEMOGIDX_5,P_PM25,P_D2_PM25,P_D5_PM25,P_OZONE,P_D2_OZONE,P_D5_OZONE,P_DSLPM,P_D2_DSLPM,P_D5_DSLPM,P_CANCER,P_D2_CANCER,P_D5_CANCER,P_RESP,P_D2_RESP,P_D5_RESP,P_RSEIAIR,P_D2_RSEIAIR,P_D5_RSEIAIR,P_PTRAF,P_D2_PTRAF,P_D5_PTRAF,P_LDPNT,P_D2_LDPNT,P_D5_LDPNT,P_PNPL,P_D2_PNPL,P_D5_PNPL,P_PRMP,P_D2_PRMP,P_D5_PRMP,P_PTSDF,P_D2_PTSDF,P_D5_PTSDF,P_UST,P_D2_UST,P_D5_UST,P_PWDIS,P_D2_PWDIS,P_D5_PWDIS
24003706500,5793,0.277820450720493,0.097062073241113,31,37,28,91,73,71,61,59,54,52,66,62,31,49,43,38,43,34,69,60,56,60,61,47,42,48,38,9,13,8,71,62,58,86,69,64,48,51,41
24003706600,5221,0.208676498755028,0.086377735414389,32,29,26,91,63,65,66,52,53,52,60,59,31,42,40,41,36,32,70,51,52,76,59,53,43,40,35,10,11,8,72,54,54,82,59,59,49,42,38
24003706700,4878,0.321122581060521,0.082776814320982,31,41,24,92,77,64,60,62,47,52,70,59,31,53,39,41,51,31,61,60,46,97,80,62,41,52,31,10,16,8,84,72,59,66,65,49,51,59,38
24003707001,5463,0.095922518899344,0.058409137492955,26,13,15,78,34,41,36,18,20,52,51,53,31,31,33,27,11,15,16,9,9,56,23,29,30,13,15,12,6,6,12,6,6,28,16,16,28,12,15
24003707002,4482,0.118139223560910,0.072711941043116,25,15,18,75,39,48,33,20,23,52,53,56,31,33,36,24,13,16,10,7,7,72,36,43,32,17,20,12,7,8,13,8,8,37,24,27,35,19,23
24003708001,3742,0.098635107526678,0.073347741907653,26,13,18,69,31,45,34,18,24,52,52,56,31,31,36,15,6,10,14,8,10,61,26,38,38,17,25,13,6,9,19,10,13,27,16,20,53,23,35
24003708004,6421,0.329387945802834,0.150007903803927,30,41,40,69,69,77,41,52,56,52,70,75,31,54,56,22,31,30,23,34,33,30,41,38,48,58,62,36,47,48,14,24,21,38,50,51,55,62,65
24003730101,2135,0.091803278688524,0.085590283319298,44,19,34,96,39,67,66,30,52,52,51,59,69,42,65,63,25,48,13,7,11,70,28,49,84,35,62,67,29,51,79,34,58,0,0,0,76,30,55
24003730102,11304,0.292557032503555,0.095176088791921,44,50,38,96,76,72,66,62,57,52,67,62,69,73,69,71,68,57,26,34,25,31,38,27,91,74,70,88,72,65,89,71,67,28,38,27,80,71,62
24003730204,6529,0.347446705596604,0.092513156649614,44,56,37,96,81,71,58,64,50,52,72,61,69,79,68,63,69,51,42,51,37,46,59,36,81,76,64,53,61,45,68,68,55,73,71,57,66,70,52
24003730205,2106,0.446818613485280,0.176038995148513,44,65,63,95,87,91,67,76,79,52,78,80,69,84,86,63,78,78,89,83,87,19,36,29,77,82,85,45,64,63,58,71,74,40,60,58,46,67,65
24003730206,3202,0.359150530918176,0.127791268552810,44,57,49,95,81,83,67,69,68,52,72,70,69,80,78,65,72,67,74,70,70,61,70,60,82,77,77,50,60,55,67,69,67,78,74,71,48,60,52
24003730300,3893,0.287952735679425,0.111584078198227,45,50,44,95,75,78,67,62,63,52,67,66,69,73,74,66,64,61,73,63,64,96,77,74,81,70,71,46,51,47,63,60,59,58,58,55,74,68,65
24003730401,5491,0.317701693680567,0.105096923895692,45,54,42,95,78,76,73,68,64,52,69,64,69,76,72,69,70,61,85,71,67,70,70,58,77,72,67,47,54,45,77,69,65,72,67,61,85,76,69
24003730403,4131,0.328706342571482,0.120131549057888,45,55,47,95,79,80,67,67,66,52,70,68,69,77,76,67,70,65,80,70,70,55,64,53,76,72,72,46,55,49,79,71,71,64,65,61,84,76,74
24003730404,1890,0.315873015873015,0.167456908713713,45,54,61,95,78,90,67,65,78,52,69,79,69,76,85,66,68,78,56,57,69,77,73,81,78,72,84,42,51,58,68,65,77,38,48,55,83,75,85
24003730507,4599,0.224381340390215,0.081975134039386,44,41,33,95,67,65,61,52,47,52,61,58,69,65,63,63,53,46,67,52,49,31,30,24,73,59,55,41,39,33,62,51,47,42,42,34,78,61,54
24003730508,2552,0.393959784773308,0.122415901254951,44,61,47,95,84,81,61,69,63,52,75,68,69,82,77,65,75,65,81,76,72,26,42,28,73,76,71,47,61,51,80,77,72,54,65,56,83,81,74
24003730509,4502,0.185695246557086,0.063579558240232,43,34,26,94,61,52,60,46,37,52,58,54,69,60,54,60,45,35,45,36,28,24,19,16,70,52,42,47,38,30,46,38,29,56,45,35,81,55,45
24003730510,3570,0.292156862745098,0.072144799696060,43,49,29,94,75,59,60,60,42,52,67,56,69,73,59,62,63,40,19,27,13,16,20,13,69,66,47,47,52,33,56,57,39,33,42,24,82,72,51
24003730511,1221,0.658476658476658,0.163930681246290,44,77,59,95,97,90,61,84,74,52,89,78,69,92,85,66,89,77,82,92,82,34,71,46,72,90,80,51,80,65,80,91,82,66,86,74,83,94,85
24003730512,2029,0.420045013280379,0.103403002342190,44,63,40,95,86,75,61,71,57,52,77,64,69,83,71,65,77,57,31,48,31,34,55,31,71,77,63,51,66,48,68,74,59,47,63,45,83,83,67
24003730513,1596,0.331183439671734,0.121310971757352,44,54,46,94,79,80,60,63,62,52,70,68,69,77,76,63,68,63,84,72,73,17,24,20,72,71,70,56,61,57,59,62,60,49,57,52,83,76,74
24003730514,3201,0.522024367385192,0.149895651503543,44,70,55,94,91,87,60,77,70,52,82,75,69,87,82,65,83,73,95,90,84,39,68,48,72,84,78,57,76,66,65,79,72,67,80,71,83,89,82
24003730601,6928,0.086963618016395,0.062263669229068,42,18,25,94,36,52,67,29,40,52,50,54,69,40,53,56,21,32,49,22,30,17,9,12,70,28,41,41,18,26,36,17,23,40,20,25,74,28,41
24003730603,3272,0.159988631107213,0.087630367529249,41,29,33,95,56,68,56,40,47,52,56,60,31,37,40,57,38,44,51,36,41,55,37,40,65,45,52,33,25,29,37,29,32,45,35,38,67,43,51
24003730605,2828,0.186109510206918,0.099458269851510,40,32,36,94,61,73,54,43,50,52,58,63,31,40,43,52,40,46,49,38,44,16,13,16,59,46,54,26,23,26,24,23,24,51,42,47,66,48,55
24003730606,4638,0.112009486847779,0.069049259048841,40,21,26,94,44,56,54,30,36,52,53,55,31,33,35,53,26,33,31,19,21,20,11,14,63,32,41,29,16,20,28,17,19,41,25,28,63,30,39
24003730701,2526,0.126682501979414,0.059087644858086,38,22,22,94,48,49,54,33,31,52,54,53,31,34,33,49,27,26,63,35,36,75,40,37,54,31,29,22,14,13,23,16,13,67,39,38,54,30,29
24003730702,4277,0.100771568856675,0.075129116359218,38,18,27,94,41,60,54,28,39,52,52,57,31,31,37,50,22,34,42,22,31,62,27,39,60,28,42,25,13,19,23,12,17,34,20,26,59,26,39
24003730800,2373,0.126632954066582,0.049705733116681,34,20,17,94,48,42,52,32,25,52,54,52,31,34,31,45,25,21,52,31,26,73,39,32,47,28,20,15,10,7,44,28,22,41,28,20,26,15,12
24003730901,2821,0.225713638361354,0.078338573065997,31,31,23,93,67,62,50,46,38,52,61,57,31,44,38,42,39,30,34,34,26,56,50,37,40,40,29,10,11,7,58,50,43,16,21,13,31,30,22
24003730902,3923,0.076089727249554,0.046657838395221,30,12,14,94,32,39,61,24,27,52,48,51,31,28,31,44,15,19,41,17,19,49,16,22,39,13,15,11,4,4,39,16,18,40,18,18,22,8,10
24003731002,3504,0.125000000000000,0.043877797044942,29,18,13,95,48,37,74,41,32,52,53,51,31,34,30,45,25,18,71,38,31,25,14,12,40,23,15,12,8,5,26,18,10,55,34,24,23,13,10
24003731003,4444,0.133989501637965,0.062968059497715,31,20,19,95,50,53,47,31,29,52,54,54,31,35,34,47,27,27,25,18,15,40,23,23,42,26,23,13,9,7,24,18,14,62,39,38,23,14,14
24003731004,4138,0.126165226057601,0.078312856665129,32,19,24,95,48,63,43,27,33,52,53,57,31,34,38,47,26,33,25,17,20,31,17,23,44,26,32,14,9,10,26,18,20,0,0,0,19,11,14
24003731103,5666,0.134597597526730,0.061465571981921,33,21,20,94,50,51,53,34,32,52,54,54,31,35,33,46,27,26,39,26,24,40,23,23,45,28,25,14,10,8,37,26,23,47,32,29,26,16,15
24003731104,5605,0.264601955776866,0.081081961595702,35,39,27,95,72,65,42,46,33,52,65,58,31,48,38,48,50,35,28,33,23,40,44,29,49,52,37,18,23,14,24,31,19,0,0,0,24,28,18
24003731105,3354,0.113185714994963,0.064467242603094,36,19,22,95,45,54,47,27,29,52,53,54,31,33,34,49,24,29,43,25,27,41,20,24,51,27,30,20,11,12,23,14,14,27,18,17,23,12,14
24003731106,4523,0.179747954897192,0.053161378789892,33,27,17,95,60,45,42,36,21,52,57,52,31,39,32,47,36,23,28,25,15,10,9,0,45,37,21,15,14,7,27,25,13,0,0,0,23,19,12
24003731107,3846,0.104654186167447,0.061881053513570,33,17,20,95,42,52,42,23,25,52,52,54,31,32,33,48,22,27,14,9,8,20,10,13,47,23,26,17,9,10,24,14,14,0,0,0,24,12,14
24003731201,6383,0.081139125735996,0.056539689576835,37,15,20,95,35,48,56,24,31,52,49,53,31,29,32,50,18,26,55,23,30,43,15,23,55,20,28,24,10,13,22,9,11,57,25,32,60,22,30
24003731205,5146,0.116998487903226,0.089636693658911,37,20,31,96,46,69,54,31,46,52,53,60,69,47,67,55,28,44,21,14,19,64,32,47,61,33,51,33,19,29,25,16,23,38,25,34,68,34,52
24003731206,3559,0.104523742624332,0.066090043591334,37,19,23,96,42,55,54,28,35,52,52,55,69,45,55,53,24,32,22,13,14,39,18,24,56,27,34,27,14,18,19,10,11,51,28,33,72,32,42
24003731207,3373,0.077972131633560,0.056273840940868,39,15,21,95,33,47,55,22,30,52,48,53,69,39,50,53,18,27,45,19,25,20,9,12,60,21,31,29,11,16,25,10,13,38,18,21,67,23,34
24003731208,4330,0.082059895454815,0.057450585943737,39,16,22,95,35,48,55,23,31,52,49,53,69,39,51,56,20,29,50,22,28,66,23,33,65,25,35,35,14,20,31,14,17,21,12,13,69,25,35
24003731209,5024,0.248706210191083,0.080052632872152,41,42,30,96,71,64,57,53,44,52,63,58,69,69,62,60,55,43,68,56,48,18,19,15,72,62,53,44,44,34,46,46,36,75,61,53,70,61,49
24003731210,2273,0.074682839741391,0.074073488792800,41,15,28,96,32,61,57,22,41,52,47,56,69,38,60,58,19,39,68,25,45,53,17,34,69,24,48,44,16,32,35,14,26,58,24,41,71,23,46
24003731303,6709,0.094127291697719,0.099510531187760,35,16,32,96,39,74,49,24,47,52,51,63,69,42,70,55,23,48,22,12,22,60,24,48,57,25,52,28,13,28,20,10,20,50,26,46,74,30,60
24003731306,6072,0.090085638998682,0.071619014726426,38,17,26,97,38,60,54,25,38,52,50,56,69,41,58,61,24,39,16,8,11,51,20,32,69,29,46,46,20,32,37,18,27,30,16,21,77,30,48
24003731307,5720,0.182376417530344,0.075872087127692,39,31,28,96,61,62,58,45,43,52,57,57,69,59,60,59,44,40,41,34,30,38,30,26,70,51,49,49,38,36,41,35,31,60,46,43,72,51,48
24003731308,4218,0.129682313892839,0.089436372262393,42,25,34,96,49,69,62,37,52,52,54,60,69,50,66,68,37,53,22,16,20,77,41,55,79,44,62,69,39,53,70,39,55,38,27,34,78,42,58
24003731309,5115,0.148387096774193,0.103931759264706,41,27,38,96,54,76,63,41,58,52,55,64,69,54,72,63,39,56,34,25,34,61,38,51,78,48,67,66,41,57,68,42,59,59,40,53,77,46,64
24003731310,5016,0.144537480063796,0.085877574047642,42,27,33,96,53,68,61,40,49,52,55,59,69,53,65,62,38,47,21,17,18,37,23,28,78,47,59,62,39,48,67,41,51,29,23,25,75,44,54
24003731312,4402,0.207210815032936,0.098913382494597,42,37,37,96,65,74,49,43,46,52,60,62,31,42,43,61,49,52,28,28,27,26,23,24,76,58,64,56,46,49,60,48,53,55,47,49,73,56,60
24003731313,3574,0.262451035254616,0.094812304615168,42,45,36,96,72,72,49,50,45,52,65,61,31,48,42,61,58,50,24,30,23,35,38,29,77,66,63,55,53,47,59,55,50,70,61,56,73,64,58
24003740103,8806,0.221610265727913,0.062659776761080,45,41,27,93,66,51,71,56,43,52,61,54,69,65,53,68,56,38,55,46,33,27,26,17,79,61,46,76,58,44,84,60,48,45,43,28,53,47,30
24003740104,8702,0.413180877959090,0.076341266975072,44,62,31,92,84,60,69,74,50,52,76,57,69,83,61,61,74,42,25,42,19,21,37,16,85,82,58,78,79,52,81,78,54,0,0,0,42,61,29
24003740105,4015,0.529638854296388,0.111652427911893,44,71,43,93,91,77,68,81,64,52,83,66,69,87,74,57,80,55,24,47,27,14,32,16,89,90,75,87,88,71,84,87,70,0,0,0,38,66,38
24003740106,3065,0.267490277615940,0.078539730186976,45,48,32,91,71,61,77,65,55,93,80,73,69,71,62,70,64,48,66,57,46,47,50,32,73,65,53,98,73,62,87,68,58,39,45,31,29,33,21
24003740107,3364,0.439060642092746,0.104064953974162,45,65,41,91,86,74,77,79,66,93,94,82,69,84,72,77,83,65,86,82,67,0,0,0,72,79,64,91,85,70,80,80,66,58,71,53,39,60,36
24003740108,5218,0.282675354541970,0.096378015948422,45,50,39,91,73,70,77,66,63,93,82,80,69,72,69,68,65,56,54,53,47,26,31,23,77,68,64,92,72,67,83,68,64,65,61,54,46,50,39
24003740203,5479,0.188062342999907,0.062140782659560,44,35,26,94,61,51,59,46,36,52,58,54,69,60,53,62,46,35,26,25,16,33,27,20,83,58,48,79,54,45,74,51,43,29,29,18,59,45,33
24003740204,4430,0.305643340857787,0.108626652519000,45,52,43,94,76,76,66,64,62,52,68,65,69,75,73,68,68,61,91,72,71,29,37,28,73,69,66,61,62,56,72,66,63,70,65,61,84,74,70
24003740205,2800,0.300892857142857,0.095982107417577,45,52,39,94,76,72,66,63,57,52,68,62,69,74,69,68,67,56,92,72,67,55,61,44,72,68,61,55,58,48,74,66,60,82,70,62,84,74,64
24003740303,5212,0.302283192632386,0.083661928342729,44,51,33,93,76,65,66,64,51,52,68,59,69,74,64,59,62,44,51,53,40,30,38,23,87,74,63,91,74,61,83,70,59,34,44,29,38,46,29
24003740304,6425,0.261400778210116,0.087696897677246,42,45,33,92,71,67,63,58,51,52,65,60,69,70,66,48,49,38,65,56,50,24,27,20,95,72,68,64,58,50,66,58,52,45,48,38,65,60,49
24003740305,10810,0.459620721554116,0.084623788722915,43,65,33,92,87,65,69,77,54,52,79,59,69,85,64,51,72,39,65,74,49,15,30,13,94,88,66,73,80,53,83,82,59,40,61,34,31,54,24
24003740400,5535,0.390695573622403,0.065354713313897,43,59,26,91,82,52,82,78,50,52,75,54,31,58,34,54,68,32,22,37,14,0,0,0,73,76,45,99,84,55,92,80,53,47,61,31,41,58,24
24003740501,5981,0.479351279050325,0.096891645880367,42,66,37,90,88,70,76,81,63,52,80,62,69,85,69,41,66,36,66,76,54,0,0,0,74,82,62,94,88,68,83,83,64,65,77,54,39,63,34
24003740502,4919,0.415226672087823,0.067784717600727,42,61,27,90,84,53,76,77,49,52,76,55,69,83,56,43,62,27,42,57,28,11,20,9,73,78,46,97,85,56,84,80,51,26,45,17,52,68,32
24003740601,5752,0.392001459245462,0.086704715478058,43,60,34,91,83,66,73,74,57,52,75,59,69,82,65,53,68,41,43,56,36,21,35,18,83,80,62,94,82,64,84,78,61,46,60,39,29,45,23
24003740602,3441,0.465562336530078,0.109729527892812,44,66,42,92,87,76,72,79,65,52,79,65,69,85,73,52,73,50,27,47,29,35,60,33,89,87,74,67,78,60,82,82,69,39,60,41,27,49,27
24003740603,3316,0.338210142796246,0.072103077983475,42,54,28,91,79,57,67,67,46,52,71,56,69,78,58,45,56,30,38,48,27,48,60,30,92,79,59,64,66,43,79,72,51,32,46,23,30,42,20
24003740701,6770,0.258707974635767,0.059903303187498,42,44,24,91,70,48,56,54,33,52,64,53,69,70,52,41,43,22,37,40,22,11,13,9,96,72,53,48,48,29,50,49,30,42,46,25,33,36,18
24003740703,6455,0.218512780790085,0.045166632374865,41,38,18,90,65,36,55,48,24,52,61,51,69,65,44,40,37,17,31,31,14,0,0,0,91,65,38,40,38,18,31,32,13,0,0,0,72,57,29
24003740704,5380,0.290892193308550,0.070681142830763,41,47,27,90,74,55,55,57,38,52,67,56,69,73,58,36,43,23,30,37,21,23,29,17,88,73,56,34,41,24,30,38,21,28,38,20,77,70,47
24003740800,4887,0.130870128428964,0.076688494456932,41,24,29,92,48,60,64,38,47,52,54,57,31,35,37,43,25,30,54,32,39,48,27,32,86,47,59,40,25,30,29,20,22,24,19,18,77,41,51
24003740900,8232,0.333586433101569,0.108502556600436,42,53,40,91,78,75,59,63,57,52,71,65,69,77,73,44,55,43,38,47,39,53,63,47,95,79,76,53,60,51,55,60,53,38,50,40,68,70,60
24003741000,2885,0.182322357019064,0.092693898746615,43,34,36,93,60,70,63,47,54,52,57,61,69,59,68,54,41,44,54,40,45,44,34,35,83,57,65,61,45,50,55,42,47,42,37,38,68,49,53
24003750101,4644,0.392549526270456,0.175127602796744,49,64,67,95,84,91,78,76,84,52,75,80,69,82,86,64,74,79,43,56,61,93,84,88,89,82,88,96,83,89,89,80,87,48,62,65,76,79,84
24003750102,2502,0.350119904076739,0.162549354526095,49,60,64,95,81,89,80,74,82,52,72,78,69,79,84,64,70,76,92,77,86,99,83,88,84,77,85,96,80,87,89,76,85,49,59,63,87,79,86
24003750201,3500,0.446172777075431,0.176067060237069,48,68,67,95,87,91,80,81,85,52,78,80,69,84,86,66,79,80,82,81,85,55,73,70,84,84,87,73,79,81,73,78,81,46,64,63,81,84,86
24003750204,4895,0.226628037546950,0.118203359336466,48,44,49,95,68,80,77,59,71,52,61,67,69,66,76,65,55,63,66,52,62,80,64,69,89,66,77,94,66,76,86,62,73,64,54,61,76,60,69
24003750300,2626,0.164127951256664,0.098191694141680,48,34,42,94,56,72,83,52,67,52,56,62,69,56,70,68,45,57,91,52,67,75,49,58,78,51,65,53,38,47,69,45,58,70,47,57,77,49,62
24003750400,4081,0.093196456617028,0.078977006293680,48,21,34,95,39,63,79,35,56,52,51,58,69,42,62,69,28,48,91,36,59,81,32,51,79,34,56,53,24,40,72,32,51,54,27,41,72,29,49
24003750801,6370,0.228057420812426,0.107919357822147,47,44,44,95,68,77,81,61,69,93,76,84,92,75,81,70,58,62,64,51,57,79,64,64,80,63,69,53,48,50,74,57,64,69,56,60,85,65,70
24003750803,6782,0.459525213801238,0.170128278338568,47,68,64,95,88,90,79,81,83,52,79,79,69,85,85,67,81,79,83,82,84,45,68,59,88,86,87,75,81,80,74,79,81,56,71,69,70,81,80
24003750804,3961,0.215349659176975,0.092410510415034,47,42,39,95,66,70,81,59,63,52,60,61,69,64,68,69,55,55,70,52,55,78,61,57,87,64,67,64,52,52,70,54,56,78,58,59,81,61,61
24003750900,2908,0.264567229699753,0.122291227792329,46,48,49,95,72,81,74,63,70,52,65,68,69,70,77,70,64,68,81,63,72,90,73,75,81,67,75,49,50,52,76,63,70,74,63,68,85,70,75
24003751000,4003,0.339995003747189,0.148287562117115,46,57,57,95,80,87,71,69,76,52,71,74,69,78,82,68,71,75,70,67,73,83,77,79,85,76,83,55,62,64,67,67,73,58,63,66,80,76,80
24003751102,4384,0.317358615201024,0.113600990565940,47,55,46,96,78,79,79,70,70,52,69,66,69,76,74,66,68,62,82,70,69,36,46,35,92,77,76,86,74,71,81,71,70,69,66,62,63,66,59
24003751103,5132,0.138643704865603,0.100686992916463,46,28,41,96,52,74,74,44,63,52,54,63,69,52,71,67,39,57,43,28,40,66,38,53,90,50,71,73,42,60,79,45,64,47,33,44,68,39,57
24003751200,4838,0.169850755851722,0.078198555107244,47,34,33,93,57,62,79,51,56,93,68,72,69,57,62,75,50,51,82,50,54,75,51,48,73,50,53,51,38,38,81,51,55,64,46,46,81,52,54
24003751400,4314,0.251778621310589,0.077999063124409,45,46,32,94,71,62,69,59,50,52,64,57,69,69,61,72,63,49,65,55,46,32,34,23,75,64,54,67,58,47,82,64,55,43,46,33,81,66,54
24003751500,7159,0.533481446555291,0.195135722835653,42,69,65,90,90,92,72,83,85,52,83,84,69,87,89,39,68,63,74,83,85,48,75,69,72,85,86,88,89,89,78,85,86,74,84,83,61,81,80
24003751600,5127,0.120822136895409,0.075094391466034,36,20,25,89,45,58,58,34,42,52,53,57,31,34,37,37,20,25,63,34,43,23,13,17,53,30,37,14,9,10,46,28,34,26,19,19,38,21,26
24003751700,2771,0.066550907704732,0.049040280650336,38,13,18,89,27,39,55,19,26,52,46,52,31,27,31,39,11,18,44,16,22,29,10,15,66,20,30,22,7,10,26,9,12,33,14,16,60,18,27
24003980000,7,0.214285714285714,0.035714285714285,47,42,16,94,65,30,78,58,27,93,74,54,92,73,45,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
24003990000,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24005400100,4439,0.264180594258485,0.107165337967599,49,50,46,92,71,75,78,65,67,52,65,65,69,70,73,55,54,51,86,65,69,48,50,43,57,57,55,49,50,47,75,62,64,58,55,54,2,3,2
24005400200,2786,0.326633165829145,0.130837886588796,49,58,54,91,77,82,77,71,74,52,70,70,69,77,79,54,62,59,93,75,79,88,78,77,54,62,62,46,55,52,65,65,67,76,70,71,2,3,3
24005400400,5496,0.164010087580200,0.066918165549280,48,34,30,91,55,53,75,49,48,52,56,55,69,56,56,57,39,35,67,43,41,71,47,40,53,39,33,36,28,24,59,41,38,44,35,29,74,48,43
24005400500,2722,0.060617193240264,0.064855993447282,47,14,28,90,25,51,63,20,40,52,44,54,69,35,55,57,15,34,26,9,17,67,18,37,50,13,30,30,9,20,46,15,30,0,0,0,78,21,44
24005400600,3287,0.307319470012224,0.102523752037070,49,56,44,91,76,73,77,69,65,52,69,63,69,75,71,53,59,48,90,72,69,89,77,67,53,59,50,49,55,46,61,61,55,54,58,50,2,3,2
24005400701,2930,0.332252559726962,0.099855454700032,48,58,42,91,78,72,77,71,64,52,70,63,69,77,70,52,61,46,86,73,66,75,74,59,52,61,48,48,56,44,46,54,43,73,69,59,3,5,3
24005400702,2190,0.414560043037841,0.120622876055439,49,66,51,91,84,79,77,78,71,52,76,68,69,83,76,51,68,53,72,74,66,90,85,75,53,68,57,53,67,55,52,65,55,67,73,63,3,6,4
24005400800,2905,0.487378479434981,0.149266053652349,48,71,59,91,88,86,77,82,79,52,81,75,69,86,82,53,75,64,95,88,84,79,85,78,50,71,64,41,64,53,43,64,56,77,82,76,57,77,67
24005400900,2054,0.397030185004868,0.152358432372907,47,63,59,90,83,86,76,76,79,52,75,75,69,82,83,53,68,65,61,67,69,86,82,82,48,64,63,36,53,49,37,53,51,69,73,73,71,77,77
24005401000,2342,0.161836299476325,0.080800280515824,47,33,34,90,55,62,69,46,52,52,56,58,69,56,63,54,37,39,62,41,45,92,57,58,50,37,38,36,27,29,42,32,33,68,46,49,71,46,50
24005401101,6162,0.527312167230609,0.155083053331919,48,73,61,90,90,87,76,84,79,52,83,76,69,87,83,50,76,64,87,88,82,75,86,77,50,74,65,49,72,61,40,64,54,62,78,70,4,10,6
24005401102,808,0.532132037830648,0.125986559902062,48,73,52,90,90,80,71,82,70,52,83,69,69,87,77,48,75,52,94,90,78,67,83,64,52,75,58,56,76,58,43,67,49,65,80,64,13,30,15
24005401200,3576,0.553453413247342,0.153711195508968,48,75,60,90,91,87,66,81,74,52,84,76,69,88,83,47,75,60,68,82,74,90,91,83,53,77,67,69,83,74,47,71,60,62,80,69,7,18,10
24005401301,4108,0.620861733203505,0.147334709777342,49,79,59,91,94,86,76,88,78,52,88,74,69,91,82,50,81,61,78,89,77,90,94,82,52,80,65,54,80,63,38,68,50,61,83,67,4,11,6
24005401302,3066,0.507259467116115,0.100379745684716,49,73,43,91,89,72,76,83,64,52,82,63,69,86,70,50,75,45,72,81,59,82,87,63,53,74,49,56,75,50,36,60,35,54,73,49,4,10,4
24005401400,1705,0.129032258064516,0.068985731411622,46,27,29,90,47,54,61,37,41,52,54,55,31,34,35,53,30,33,41,26,28,87,46,49,47,28,30,29,19,20,35,24,24,32,23,22,77,41,46
24005401503,6359,0.166642571702672,0.072582570648961,46,33,31,89,55,56,70,47,48,52,56,56,31,38,36,51,36,34,35,28,25,68,46,41,45,34,30,29,23,21,32,27,23,36,31,26,80,51,50
24005401504,7736,0.458117890382626,0.131428906812873,46,67,52,89,86,81,75,80,73,52,79,70,69,84,79,50,71,56,60,71,63,32,56,36,45,66,54,34,56,42,38,58,46,41,61,49,80,85,76
24005401505,4680,0.464614846584270,0.134097182746267,47,68,53,90,87,82,76,80,74,52,79,71,69,85,79,50,72,57,89,84,78,37,62,41,48,69,58,40,61,48,38,59,47,47,66,54,66,80,68
24005401506,4501,0.592534992223949,0.118304823293249,46,75,47,88,93,77,67,84,65,52,86,67,31,71,48,47,78,49,63,81,60,35,68,35,43,73,48,31,61,36,43,70,47,35,64,40,78,90,70
24005401507,6773,0.590688141237737,0.169364614081463,47,76,64,89,93,89,75,87,82,52,86,79,69,90,85,48,78,66,86,91,85,36,69,49,46,75,66,37,67,54,47,73,64,66,83,75,69,87,80
24005402201,3553,0.380152764909267,0.117526368246436,42,58,43,80,78,73,40,55,45,52,74,67,31,58,48,39,55,41,25,39,29,65,74,59,33,51,36,14,25,16,33,48,37,26,43,31,39,55,41
24005402202,1629,0.279772569945368,0.078067270602518,43,48,31,86,71,58,47,51,36,52,66,57,31,49,38,44,48,31,12,18,9,53,56,35,37,44,26,20,26,15,35,41,27,0,0,0,79,69,53
24005402302,5734,0.624831332252828,0.132063059950533,45,76,51,87,94,81,56,80,63,52,88,71,31,72,52,43,77,50,58,80,61,45,77,48,42,74,51,29,61,37,44,73,52,60,82,63,7,20,9
24005402303,6910,0.592232729884508,0.126450035137612,46,75,50,88,93,80,72,86,71,52,86,69,31,71,50,44,76,49,88,91,76,58,82,58,45,74,52,37,67,43,57,79,60,67,84,65,9,24,11
24005402304,3334,0.604595156689815,0.117783496106008,46,76,47,88,93,77,75,87,69,52,87,67,69,90,76,45,77,47,91,93,74,78,90,68,48,77,52,45,74,48,54,78,55,69,85,64,8,22,9
24005402305,2458,0.614727420667209,0.131192768644376,46,77,51,88,93,81,78,89,75,52,87,70,31,72,51,43,76,49,92,94,79,59,84,60,47,76,56,42,72,49,45,73,52,53,78,58,6,17,8
24005402306,4391,0.644171213035750,0.139979637196853,45,77,53,86,94,82,63,84,69,52,89,72,31,73,54,43,78,52,67,86,69,57,84,61,42,75,54,30,63,40,41,71,51,63,84,66,6,18,8
24005402307,6153,0.583266139776500,0.124138232147252,46,75,49,87,92,79,75,86,71,52,86,69,31,70,50,43,74,47,87,91,75,47,77,48,44,73,51,34,64,40,44,71,49,63,82,62,6,16,7
24005402403,2128,0.554265111096768,0.116810990418930,47,74,47,90,91,78,69,83,66,52,84,67,31,69,48,46,75,47,50,72,51,79,88,68,52,76,55,67,83,62,49,72,51,52,74,53,4,10,5
24005402404,5591,0.672832097386013,0.169908540376071,47,80,64,89,96,89,76,91,82,52,90,79,69,92,85,46,81,64,37,68,54,55,84,69,50,81,69,51,80,66,51,79,67,35,68,52,8,24,13
24005402405,3840,0.592317708333333,0.141394333899944,47,76,56,89,93,84,76,87,76,52,86,73,69,90,81,47,78,57,82,89,77,71,87,72,49,77,61,49,76,58,53,77,62,71,85,71,11,28,14
24005402407,1159,0.455380253913472,0.126435038990880,45,66,49,88,86,80,56,71,61,52,79,69,31,63,50,45,67,50,48,64,52,60,77,59,44,66,51,35,56,42,60,72,62,63,74,63,10,20,12
